"","day","time","ampm","meeting","location","address","format","city","type","state","lon","lat","schedule","county"
"839","Friday",06:30:00,"pm","Recovery Group","513 Sycamore St.","513 Sycamore St, Muscatine, IA","English","Muscatine","Alcoholics Anonymous","Iowa",-91.0472795,41.4250442,"4d 18H 30M 0S","Muscatine"
"840","Friday",06:30:00,"pm","Grupo Un Dia A La Vez Group","618 10th st.","618 10th St, Sioux City, IA","Open, Spanish","Sioux City","Alcoholics Anonymous","Iowa",-96.4024787,42.5006247,"4d 18H 30M 0S","Woodbury"
"841","Friday",06:30:00,"pm","Foglight Group","704 S Houser Street","704 S Houser St, Muscatine, IA","English","Muscatine","Alcoholics Anonymous","Iowa",-91.0804298,41.4090928,"4d 18H 30M 0S","Muscatine"
"842","Friday",06:30:00,"pm","164 Group Location Temporarily Closed","Lutheran Church of the Cross- Cross Creek Bldg","1975 8th St SW, Altoona, IA","Big Book, Location Temporarily Closed, Open, Wheelchair Access","Altoona","Alcoholics Anonymous","Iowa",-93.4863708,41.6448485,"4d 18H 30M 0S","Polk"
"843","Friday",06:30:00,"pm","Newton Group Men","St. Stephen's Episcopal Church","223 E 4th St N, Newton, IA","Men, Open, Wheelchair Access","Newton","Alcoholics Anonymous","Iowa",-93.0501865,41.7010911,"4d 18H 30M 0S","Jasper"
"844","Friday",06:45:00,"pm","The Hospital Group","320 N. Eisenhower Ave.","320 N Eisenhower Ave, Mason City, IA","Wheelchair Access, Wheelchair-Accessible Bathroom","Mason City","Alcoholics Anonymous","Iowa",-93.2607679,43.1525644,"4d 18H 45M 0S","Cerro Gordo"
"845","Friday",06:45:00,"pm","The Hospitol Group","320 N. Eisenhower Ave.","320 N Eisenhower Ave, Mason City, IA","English, Wheelchair Access, Wheelchair-Accessible Bathroom","Mason City","Alcoholics Anonymous","Iowa",-93.2607679,43.1525644,"4d 18H 45M 0S","Cerro Gordo"
"846","Friday",07:00:00,"pm","Grupo Fe Y Esperanza","103 W Washington St","103 W Washington St, Osceola, IA","Spanish","Osceola","Alcoholics Anonymous","Iowa",-93.766018,41.035154,"4d 19H 0M 0S","Clarke"
"847","Friday",07:00:00,"pm","Grupo A.A. 24 De Julio","1103 2nd Street","1103 2nd St, Perry, IA","Spanish","Perry","Alcoholics Anonymous","Iowa",-94.1053942,41.838672,"4d 19H 0M 0S","Dallas"
"848","Friday",07:00:00,"pm","Wilton Group","111 W 5th St","111 W 5th St, Wilton, IA","English","Wilton","Alcoholics Anonymous","Iowa",-91.0178263,41.590088,"4d 19H 0M 0S","Muscatine"
"849","Friday",07:00:00,"pm","Friday Night AA Group","1240 Heirs Ave","1240 Heires Ave, Carroll, IA","English","Carroll","Alcoholics Anonymous","Iowa",-94.8817664,42.0771004,"4d 19H 0M 0S","Carroll"
"850","Friday",07:00:00,"pm","Blencoe A.A. Group","126 N Manley Street","126 N Manley St, Blencoe, IA","English","Blencoe","Alcoholics Anonymous","Iowa",-96.0806547,41.9310714,"4d 19H 0M 0S","Monona"
"851","Friday",07:00:00,"pm","New Freedom Group","1403 Summit","1403 Summit St, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.4097948,42.5052046,"4d 19H 0M 0S","Woodbury"
"852","Friday",07:00:00,"pm","New Freedom Group","1403 Summit","1403 Summit St, Sioux City, IA","Open","Sioux City","Alcoholics Anonymous","Iowa",-96.4097948,42.5052046,"4d 19H 0M 0S","Woodbury"
"853","Friday",07:00:00,"pm","Wise Words Group","1403 Summit","1403 Summit St, Sioux City, IA","Open","Sioux City","Alcoholics Anonymous","Iowa",-96.4097948,42.5052046,"4d 19H 0M 0S","Woodbury"
"854","Friday",07:00:00,"pm","New Life A.A. Group","1435 N 15th St","1435 N 15th St, Council Bluffs, IA","English","Council Bluffs","Alcoholics Anonymous","Iowa",-95.8654563,41.2743131,"4d 19H 0M 0S","Pottawattamie"
"855","Friday",07:00:00,"pm","F & G- Online Only Online Meeting","1620 Pleasant St. Suite 228","1620 Pleasant St #228, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open","Des Moines","Alcoholics Anonymous","Iowa",-93.6395537,41.5894617,"4d 19H 0M 0S","Polk"
"856","Friday",07:00:00,"pm","Open Speaker Meeting (Online only) Online Meeting","1620 Pleasant St. Suite 228","1620 Pleasant St #228, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Speaker, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6395537,41.5894617,"4d 19H 0M 0S","Polk"
"857","Friday",07:00:00,"pm","Vision For Hope Group","250 Mercy Dr","250 Mercy Dr, Dubuque, IA","English","Dubuque","Alcoholics Anonymous","Iowa",-90.6750809,42.492721,"4d 19H 0M 0S","Dubuque"
"858","Friday",07:00:00,"pm","Hope Group","2736 Bowling Street SW","2736 Bowling St SW, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6579278,41.9502626,"4d 19H 0M 0S","Linn"
"859","Friday",07:00:00,"pm","Living Sober Group","304 Market St.","304 Market St, Delhi, IA","English","Delhi","Alcoholics Anonymous","Iowa",-91.3317465,42.4288707,"4d 19H 0M 0S","Delaware"
"860","Friday",07:00:00,"pm","Grupo La Nueva Vida","322 E 3rd Street","322 E 3rd St, Davenport, IA","Spanish","Davenport","Alcoholics Anonymous","Iowa",-90.5702479,41.5225334,"4d 19H 0M 0S","Scott"
"861","Friday",07:00:00,"pm","AA Topic & Big Book Group","324 W Section Line Rd","324 W Section Line Rd, Laurens, IA",NA,"Laurens","Alcoholics Anonymous","Iowa",-94.8523806,42.8501148,"4d 19H 0M 0S","Pocahontas"
"862","Friday",07:00:00,"pm","Grupo Un Nuevo Despertar","3650 68th Street","3650 68th St, Urbandale, IA","Spanish","Urbandale","Alcoholics Anonymous","Iowa",-93.7100956,41.6285778,"4d 19H 0M 0S","Polk"
"863","Friday",07:00:00,"pm","Cheyenne Non Smoking Group","3939 Cheyenne Blvd","3939 Cheyenne Blvd, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.3957375,42.5381158,"4d 19H 0M 0S","Woodbury"
"864","Friday",07:00:00,"pm","Cheyenne Non-Smoking Group","3939 Cheyenne Blvd","3939 Cheyenne Blvd, Sioux City, IA",NA,"Sioux City","Alcoholics Anonymous","Iowa",-96.3957375,42.5381158,"4d 19H 0M 0S","Woodbury"
"865","Friday",07:00:00,"pm","Solutions Group","408 W Jackson Street","408 W Jackson St, Corydon, IA","English","Corydon","Alcoholics Anonymous","Iowa",-93.3227989,40.7582114,"4d 19H 0M 0S","Wayne"
"866","Friday",07:00:00,"pm","Spearheads Book Study Group","506 S Front St","506 S Front St, Humeston, IA","English","Humeston","Alcoholics Anonymous","Iowa",-93.4989835,40.854574,"4d 19H 0M 0S","Wayne"
"867","Friday",07:00:00,"pm","Fontana Fellowship Group","517 1st N E","517 1st Ave NE, Oelwein, IA","English","Oelwein","Alcoholics Anonymous","Iowa",-91.9114874,42.6849817,"4d 19H 0M 0S","Fayette"
"868","Friday",07:00:00,"pm","North Liberty Friday Night Grp","520 W Cherry St","520 W Cherry St, North Liberty, IA","English","North Liberty","Alcoholics Anonymous","Iowa",-91.605217,41.7502522,"4d 19H 0M 0S","Johnson"
"869","Friday",07:00:00,"pm","Full Measures Speaker Group","6455 E Ave N W","6455 E Ave NW, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.7536667,41.9775058,"4d 19H 0M 0S","Linn"
"870","Friday",07:00:00,"pm","Camelshop Group Location Temporarily Closed","Camelshop","1213 Lucinda St, Perry, IA","Location Temporarily Closed, Open, Wheelchair Access","Perry","Alcoholics Anonymous","Iowa",-94.104595,41.840401,"4d 19H 0M 0S","Dallas"
"871","Friday",07:00:00,"pm","Pass It On Group","Fellowship Club","3224 1st Ave NE, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6355274,42.0106374,"4d 19H 0M 0S","Linn"
"872","Friday",07:00:00,"pm","Day At A Time Location Temporarily Closed","First Baptist Church","612 8th St, Boone, IA","Location Temporarily Closed","Boone","Alcoholics Anonymous","Iowa",-93.8845031,42.0634243,"4d 19H 0M 0S","Boone"
"873","Friday",07:00:00,"pm","Madison County Group Location Temporarily Closed","First Christian Church","103 W Green St, Winterset, IA","Location Temporarily Closed, Open, Wheelchair Access","Winterset","Alcoholics Anonymous","Iowa",-94.0148366,41.3366526,"4d 19H 0M 0S","Madison"
"874","Friday",07:00:00,"pm","Indianola Group","First Methodist Church","307 W Ashland Ave, Indianola, IA","Big Book, Open, Wheelchair Access","Indianola","Alcoholics Anonymous","Iowa",-93.5644652,41.3609911,"4d 19H 0M 0S","Warren"
"875","Friday",07:00:00,"pm","South Sioux City Big Book Study","Hope Luthern Church","218 18th St, Sioux City, IA",NA,"Sioux City","Alcoholics Anonymous","Iowa",-96.4089603,42.5090221,"4d 19H 0M 0S","Woodbury"
"876","Friday",07:00:00,"pm","South Sioux City Big Book Study Group","Hope Luthern Church","218 18th St, Sioux City, IA","Open","Sioux City","Alcoholics Anonymous","Iowa",-96.4089603,42.5090221,"4d 19H 0M 0S","Woodbury"
"877","Friday",07:00:00,"pm","Freedom Friday Night Online Meeting","Iowa Lutheran Hospital","700 E University Ave, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6097501,41.60142,"4d 19H 0M 0S","Polk"
"878","Friday",07:00:00,"pm","Young Persons In AA (YPAA) Group","Jackson Recovery","420 Jones St, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.4003801,42.4950346,"4d 19H 0M 0S","Woodbury"
"879","Friday",07:00:00,"pm","Knoxvile/Monroe - Friday Online Meeting","Jenkins Center- Living Word Church","318 E Main St, Knoxville, IA","Online Meeting, Open, Wheelchair Access","Knoxville","Alcoholics Anonymous","Iowa",-93.0957998,41.3186648,"4d 19H 0M 0S","Marion"
"880","Friday",07:00:00,"pm","Marshalltown Group","Marshalltown","1311 E Nevada St, Marshalltown, IA","Discussion, Newcomer, Open","Marshalltown","Alcoholics Anonymous","Iowa",-92.8901778,42.0441111,"4d 19H 0M 0S","Marshall"
"881","Friday",07:00:00,"pm","Young Persons in AA (YPAA) Group","Mayflower Church","1407 W 18th St, Sioux City, IA","Child-Friendly, Open, Young People","Sioux City","Alcoholics Anonymous","Iowa",-96.4260818,42.5096184,"4d 19H 0M 0S","Woodbury"
"882","Friday",07:00:00,"pm","McCormick Clubhouse","McCormick","1201 McCormick Ave, Ames, IA","Discussion, Open","Ames","Alcoholics Anonymous","Iowa",-93.5862918,42.0331781,"4d 19H 0M 0S","Story"
"883","Friday",07:00:00,"pm","Friday Freedom Train Online Meeting","Mercy/ Franklin Clinic","1750 48th St, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Step Meeting, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6834797,41.6099111,"4d 19H 0M 0S","Polk"
"884","Friday",07:00:00,"pm","Solutions Group Online Meeting","Mercy/ Franklin Clinic","1750 48th St, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Speaker, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6834797,41.6099111,"4d 19H 0M 0S","Polk"
"885","Friday",07:00:00,"pm","Misfits Group","Misfits Building","1927 Keokuk St, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5252881,41.6416436,"4d 19H 0M 0S","Johnson"
"886","Friday",07:00:00,"pm","Ogden Group Location Temporarily Closed","Ogden Library","208 W Mulberry St, Ogden, IA","Location Temporarily Closed","Ogden","Alcoholics Anonymous","Iowa",-94.0301541,42.0377961,"4d 19H 0M 0S","Boone"
"887","Friday",07:00:00,"pm","Downtown Group","People's Clinic","905 Franklin St, Waterloo, IA","English, Open, Speaker","Waterloo","Alcoholics Anonymous","Iowa",-92.3291728,42.4987904,"4d 19H 0M 0S","Black Hawk"
"888","Friday",07:00:00,"pm","Serenity Group","Peterson Building","214 N 4th St #3C, Burlington, IA","Candlelight, Open","Burlington","Alcoholics Anonymous","Iowa",-91.1036684,40.8099373,"4d 19H 0M 0S","Des Moines"
"889","Friday",07:00:00,"pm","Des Moines Young People's Group Online Meeting","St Andrews Episcopal Church","5720 Urbandale Ave, Des Moines, IA","Big Book, Location Temporarily Closed, Online Meeting, Open, Step Meeting, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6966154,41.6216868,"4d 19H 0M 0S","Polk"
"890","Friday",07:00:00,"pm","Chapter 12 Group Online Meeting","St. Mark's Disciple Center","1105 Grand Ave, West Des Moines, IA","Online Meeting, Open, Wheelchair Access","West Des Moines","Alcoholics Anonymous","Iowa",-93.7181991,41.5819963,"4d 19H 0M 0S","Polk"
"891","Friday",07:00:00,"pm","Boone Group","The Zoo","917 10th St, Boone, IA","Discussion, Open","Boone","Alcoholics Anonymous","Iowa",-93.8793316,42.0660693,"4d 19H 0M 0S","Boone"
"892","Friday",07:00:00,"pm","Fellowship Friday Night Online Meeting","United Church of Christ","217 6th St, Ames, IA","Location Temporarily Closed, Online Meeting, Open, Speaker","Ames","Alcoholics Anonymous","Iowa",-93.6132718,42.0271571,"4d 19H 0M 0S","Story"
"893","Friday",07:00:00,"pm","Friday Talking Circle Online Meeting","Waukee Public Library","950 Warrior Ln, Waukee, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Waukee","Alcoholics Anonymous","Iowa",-93.8738822,41.6046017,"4d 19H 0M 0S","Dallas"
"894","Friday",07:00:00,"pm","White House/ Alano Society","White House- Alano Society, Inc.","1400 Pennsylvania Ave, Des Moines, IA","Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.609859,41.604903,"4d 19H 0M 0S","Polk"
"895","Friday",07:30:00,"pm","Forest City Unity Group","135 E J St","135 E J St, Forest City, IA","English","Forest City","Alcoholics Anonymous","Iowa",-93.6375939,43.263664,"4d 19H 30M 0S","Winnebago"
"896","Friday",07:30:00,"pm","Wild Bunch Early Birds Group","2658 Ave A","2658 Avenue A, Council Bluffs, IA","English","Council Bluffs","Alcoholics Anonymous","Iowa",-95.886092,41.263122,"4d 19H 30M 0S","Pottawattamie"
"897","Friday",07:30:00,"pm","F & G Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"4d 19H 30M 0S","Polk"
"898","Friday",07:30:00,"pm","All Saints Group","720 29th Street S E","720 29th St SE, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.625232,41.9780643,"4d 19H 30M 0S","Linn"
"899","Friday",08:00:00,"pm","T.G.I.F. Fellowship Group","105 E Willow","105 E Willow St, Cherokee, IA","English","Cherokee","Alcoholics Anonymous","Iowa",-95.5506212,42.7502199,"4d 20H 0M 0S","Cherokee"
"900","Friday",08:00:00,"pm","Cascade & Area Group","113 1st Ave W","113 1st Ave W, Cascade, IA","English","Cascade","Alcoholics Anonymous","Iowa",-91.0132776,42.2988066,"4d 20H 0M 0S","Dubuque"
"901","Friday",08:00:00,"pm","Friday Night Live Group","113 S 14th Street","113 S 14th St, Denison, IA","English","Denison","Alcoholics Anonymous","Iowa",-95.3541731,42.0152312,"4d 20H 0M 0S","Crawford"
"902","Friday",08:00:00,"pm","Grow Or Go Group","116 Center Street","116 Center St, Manning, IA","English","Manning","Alcoholics Anonymous","Iowa",-95.0634879,41.910452,"4d 20H 0M 0S","Carroll"
"903","Friday",08:00:00,"pm","Blandine Group","117 1/2 Perry Street","117 S Perry St, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.5726376,41.5197075,"4d 20H 0M 0S","Scott"
"904","Friday",08:00:00,"pm","Came To Believe Group","12 N 7th Street","12 N 7th St, Ft. Dodge, IA","English","Fort Dodge","Alcoholics Anonymous","Iowa",-94.2011921,42.5107884,"4d 20H 0M 0S","Webster"
"905","Friday",08:00:00,"pm","West End Big Book Location Temporarily Closed","1304 104th St.","1304 NW 104th St, Clive, IA","Big Book, Location Temporarily Closed, Open, Wheelchair Access","Clive","Alcoholics Anonymous","Iowa",-93.7620051,41.6011745,"4d 20H 0M 0S","Polk"
"906","Friday",08:00:00,"pm","Friday Night 12 x 12 Group","1912 18th Street","1912 18th St, Harlan, IA","English","Harlan","Alcoholics Anonymous","Iowa",-95.333678,41.649732,"4d 20H 0M 0S","Pottawattamie"
"907","Friday",08:00:00,"pm","Friday Night 12 x 12 Group","1912 18th Street","1912 18th St, Harlan, IA","English","Harlan","Alcoholics Anonymous","Iowa",-95.333678,41.649732,"4d 20H 0M 0S","Shelby"
"908","Friday",08:00:00,"pm","Friday Night 12 x 12 Group","1912 18th Street","1912 18th St, Harlan, IA","English","Harlan","Alcoholics Anonymous","Iowa",-95.333678,41.649732,"4d 20H 0M 0S","Pottawattamie"
"909","Friday",08:00:00,"pm","Friday Night 12 x 12 Group","1912 18th Street","1912 18th St, Harlan, IA","English","Harlan","Alcoholics Anonymous","Iowa",-95.333678,41.649732,"4d 20H 0M 0S","Shelby"
"910","Friday",08:00:00,"pm","Clarksville Group","204 N Washington","204 N Washington St, Clarksville, IA","English","Clarksville","Alcoholics Anonymous","Iowa",-92.6700284,42.7858929,"4d 20H 0M 0S","Butler"
"911","Friday",08:00:00,"pm","Mason City Clubhouse Group","207 8th Place SE","207 8th Pl SE, Mason City, IA","English, Wheelchair Access, Wheelchair-Accessible Bathroom","Mason City","Alcoholics Anonymous","Iowa",-93.1980919,43.1429075,"4d 20H 0M 0S","Cerro Gordo"
"912","Friday",08:00:00,"pm","SOS Group","212 Edgewood Rd NW","212 Edgewood Rd NW, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.7169002,41.9736765,"4d 20H 0M 0S","Linn"
"913","Friday",08:00:00,"pm","New Hampton Group","216 N Broadway","216 N Broadway Ave, New Hampton, IA","English","New Hampton","Alcoholics Anonymous","Iowa",-92.3195764,43.0617927,"4d 20H 0M 0S","Chickasaw"
"914","Friday",08:00:00,"pm","High Flyers Group","216 W Division St.","216 W Division St, Clarinda, IA","English","Clarinda","Alcoholics Anonymous","Iowa",-95.0399033,40.7303541,"4d 20H 0M 0S","Page"
"915","Friday",08:00:00,"pm","Bettendorf Group","2204 Grant Street","2204 Grant St, Bettendorf, IA","English","Bettendorf","Alcoholics Anonymous","Iowa",-90.5018126,41.5270071,"4d 20H 0M 0S","Scott"
"916","Friday",08:00:00,"pm","Unity Group","225 S 35th St","225 35th St, Marion, IA","English","Marion","Alcoholics Anonymous","Iowa",-91.5738676,42.0287862,"4d 20H 0M 0S","Linn"
"917","Friday",08:00:00,"pm","Clinton Group","250 20th Ave N","250 20th Ave N, Clinton, IA","English","Clinton","Alcoholics Anonymous","Iowa",-90.1833406,41.8682732,"4d 20H 0M 0S","Clinton"
"918","Friday",08:00:00,"pm","Sanborn Serenity Seekers Group","304 E 4th Street","304 E 4th St, Sanborn, IA","English","Sanborn","Alcoholics Anonymous","Iowa",-95.651951,43.1838985,"4d 20H 0M 0S","O'Brien"
"919","Friday",08:00:00,"pm","Friday Night Mens Group","310 N Johnson","310 N Johnson St, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5266877,41.6650298,"4d 20H 0M 0S","Johnson"
"920","Friday",08:00:00,"pm","The Hospital Group","320 N. Eisenhower Ave.","320 N Eisenhower Ave, Mason City, IA","Open, Wheelchair Access, Wheelchair-Accessible Bathroom","Mason City","Alcoholics Anonymous","Iowa",-93.2607679,43.1525644,"4d 20H 0M 0S","Cerro Gordo"
"921","Friday",08:00:00,"pm","511 Melrose Group","511 Melrose Ave","511 Melrose Ave, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5463066,41.656611,"4d 20H 0M 0S","Johnson"
"922","Friday",08:00:00,"pm","Odebolt Friday Night Group","800 S Locust St","800 Locust St, Odebolt, IA","English","Odebolt","Alcoholics Anonymous","Iowa",-95.2485166,42.3052073,"4d 20H 0M 0S","Sac"
"923","Friday",08:00:00,"pm","Marion Fri Night Group","802 12th Street","802 12th St, Marion, IA","English","Marion","Alcoholics Anonymous","Iowa",-91.597297,42.0344384,"4d 20H 0M 0S","Linn"
"924","Friday",08:00:00,"pm","Fort Madison Group","908 Ave G","908 Ave G, Ft. Madison, IA","English, Open","Fort Madison","Alcoholics Anonymous","Iowa",-91.3139012,40.6306897,"4d 20H 0M 0S","Lee"
"925","Friday",08:00:00,"pm","Big Book Study Group","Alano Club","511 Southmoor Dr, Spencer, IA","Closed","Spencer","Alcoholics Anonymous","Iowa",-95.152696,43.1290869,"4d 20H 0M 0S","Clay"
"926","Friday",08:00:00,"pm","Little Sioux Group","Cauley Street","N Cauley Ave, Anthon, IA","English","Anthon","Alcoholics Anonymous","Iowa",-95.8638006,42.3897818,"4d 20H 0M 0S","Woodbury"
"927","Friday",08:00:00,"pm","Bloom Where You're Planted","Church of the Bretheren","1212 W Williams St, Ottumwa, IA","Big Book, Closed","Ottumwa","Alcoholics Anonymous","Iowa",-92.4400787,40.9982859,"4d 20H 0M 0S","Wapello"
"928","Friday",08:00:00,"pm","Freedom Group Location Temporarily Closed","FDM Methodist Church","6205 SW 9th St, Des Moines, IA","Big Book, Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6250653,41.5279575,"4d 20H 0M 0S","Polk"
"929","Friday",08:00:00,"pm","Morningside Fellowship Group","Faith United Presbyterian Church","4327 Morningside Ave, Sioux City, IA","Closed, Concurrent with Al-Anon","Sioux City","Alcoholics Anonymous","Iowa",-96.3512338,42.4710131,"4d 20H 0M 0S","Woodbury"
"930","Friday",08:00:00,"pm","Morningside Fellowship Group","Faith United Presbyterian Church","4327 Morningside Ave, Sioux City, IA","Closed, English","Sioux City","Alcoholics Anonymous","Iowa",-96.3512338,42.4710131,"4d 20H 0M 0S","Woodbury"
"931","Friday",08:00:00,"pm","Iowa Falls AA","Fireside","11241 US-65, Iowa Falls, IA","Closed, Discussion","Iowa Falls","Alcoholics Anonymous","Iowa",-93.2628904,42.5399494,"4d 20H 0M 0S","Hardin"
"932","Friday",08:00:00,"pm","Keep It Simple Group","First Presbyterian Church","3501 Hill Ave, Spirit Lake, IA","Open","Spirit Lake","Alcoholics Anonymous","Iowa",-95.1011156,43.408479,"4d 20H 0M 0S","Dickinson"
"933","Friday",08:00:00,"pm","Hale Of A Group","First Street","1st St, Hale, IA","English","Hale","Alcoholics Anonymous","Iowa",-91.0589539,42.0114404,"4d 20H 0M 0S","Jones"
"934","Friday",08:00:00,"pm","4 way Friends Group","Friends Church","10 S Main St, Salem, IA","Open","Salem","Alcoholics Anonymous","Iowa",-91.6213844,40.8546771,"4d 20H 0M 0S","Henry"
"935","Friday",08:00:00,"pm","Fairfield - Friends Church- In Gym","Friends Church- In House","1209 S 6th St, Fairfield, IA","Closed, Wheelchair Access","Fairfield","Alcoholics Anonymous","Iowa",-91.9701468,40.9957714,"4d 20H 0M 0S","Jefferson"
"936","Friday",08:00:00,"pm","Caring & Sharing Group","Grace Community Church","301 W 2nd St, Washington, IA","Closed, English","Washington","Alcoholics Anonymous","Iowa",-91.6945218,41.3001861,"4d 20H 0M 0S","Washington"
"937","Friday",08:00:00,"pm","Minor School II Group","Minor School II Alano Club","2513 Center St, Cedar Falls, IA","Discussion, English, Open, Wheelchair Access, Wheelchair-Accessible Bathroom","Cedar Falls","Alcoholics Anonymous","Iowa",-92.4554311,42.5590855,"4d 20H 0M 0S","Black Hawk"
"938","Friday",08:00:00,"pm","Friday Nite Non-Smoker Group (St. Paul's ) Online Meeting","St Paul's Episcopal Church","815 High St, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6291026,41.5879997,"4d 20H 0M 0S","Polk"
"939","Friday",08:00:00,"pm","Pioneer Group","St. Johns Episcopal","120 1st St NE, Mason City, IA","English, Open","Mason City","Alcoholics Anonymous","Iowa",-93.198296,43.152931,"4d 20H 0M 0S","Cerro Gordo"
"940","Friday",08:00:00,"pm","Johnston Meeting Online Meeting","St. Paul's Presbyterian Church","6426 Merle Hay Rd, Johnston, IA","Location Temporarily Closed, Online Meeting, Open, Step Meeting, Wheelchair Access","Johnston","Alcoholics Anonymous","Iowa",-93.6986587,41.6770069,"4d 20H 0M 0S","Polk"
"941","Friday",08:00:00,"pm","White House Group Location Temporarily Closed","White House- Alano Society, Inc.","1400 Pennsylvania Ave, Des Moines, IA","Big Book, Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.609859,41.604903,"4d 20H 0M 0S","Polk"
"942","Friday",08:30:00,"pm","Ossian Group","123 W Main Street","123 W Main St, Ossian, IA","English","Ossian","Alcoholics Anonymous","Iowa",-91.7663948,43.1458767,"4d 20H 30M 0S","Winneshiek"
"943","Friday",08:30:00,"pm","Grupo La Nueva Vida","322 E 3rd Street","322 E 3rd St, Davenport, IA","Spanish","Davenport","Alcoholics Anonymous","Iowa",-90.5702479,41.5225334,"4d 20H 30M 0S","Scott"
"944","Friday",08:30:00,"pm","Friday Night Group","410 S 16th Street","410 S 16th St, Council Bluffs, IA","English","Council Bluffs","Alcoholics Anonymous","Iowa",-95.8678129,41.2575288,"4d 20H 30M 0S","Pottawattamie"
"945","Friday",09:00:00,"pm","Serenity Group","Talbot house","810 Timea St, Keokuk, IA","Candlelight, Open","Keokuk","Alcoholics Anonymous","Iowa",-91.3904367,40.3957201,"4d 21H 0M 0S","Lee"
"946","Friday",09:15:00,"pm","F & G Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"4d 21H 15M 0S","Polk"
"947","Friday",10:00:00,"pm","Bettendorf Group","2204 Grant Street","2204 Grant St, Bettendorf, IA",NA,"Bettendorf","Alcoholics Anonymous","Iowa",-90.5018126,41.5270071,"4d 22H 0M 0S","Scott"
"948","Friday",10:30:00,"pm","Wakonda Candlelight Meeting Location Temporarily Closed","Wakonda Christian Church","3938 Fleur Dr, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6456907,41.5490207,"4d 22H 30M 0S","Polk"
"949","Saturday",06:00:00,"am","Breakfast Club Group","511 Melrose Ave","511 Melrose Ave, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5463066,41.656611,"5d 6H 0M 0S","Johnson"
"950","Saturday",06:30:00,"am","WH Saturday AM Big Book (Online) Online Meeting","1620 Pleasant St. Suite 228","1620 Pleasant St #228, Des Moines, IA","Big Book, Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6395537,41.5894617,"5d 6H 30M 0S","Polk"
"951","Saturday",06:30:00,"am","Sunrise Attitude Adjustment Gp","2111 W 6th St","2111 W 6th St, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.4363388,42.5031052,"5d 6H 30M 0S","Woodbury"
"952","Saturday",06:30:00,"am","White House Group Location Temporarily Closed","White House- Alano Society, Inc.","1400 Pennsylvania Ave, Des Moines, IA","Big Book, Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.609859,41.604903,"5d 6H 30M 0S","Polk"
"953","Saturday",07:30:00,"am","Central Discussion Group","1706 Brady Street #105","1706 Brady St #105, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.5750676,41.5372533,"5d 7H 30M 0S","Scott"
